Data set D:\RNNGenerator\FusedRing8535.csv
Max Lenth 75
Node=128
NumLayer=3
Batch=size128
Dropout=0
LearnRate=0.01
Dataset size: torch.Size([402795, 1, 21])
Integer dataset size: torch.Size([402795])
Epoch: 0  | Iteration: 0    | Loss: 3.0931 | Time elapsed: [0000:00:24] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_0.pth
Epoch: 0  | Iteration: 405  | Loss: 0.2986 | Time elapsed: [0002:30:45] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_405.pth
Epoch: 0  | Iteration: 406  | Loss: 0.2951 | Time elapsed: [0002:31:07] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_406.pth
Epoch: 0  | Iteration: 407  | Loss: 0.2953 | Time elapsed: [0002:31:29] 
Epoch: 0  | Iteration: 408  | Loss: 0.2947 | Time elapsed: [0002:31:52] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_408.pth
Epoch: 0  | Iteration: 409  | Loss: 0.2939 | Time elapsed: [0002:32:14] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_409.pth
Epoch: 0  | Iteration: 410  | Loss: 0.2985 | Time elapsed: [0002:32:37] 
Epoch: 0  | Iteration: 411  | Loss: 0.2972 | Time elapsed: [0002:32:59] 
Epoch: 0  | Iteration: 412  | Loss: 0.2944 | Time elapsed: [0002:33:22] 
Epoch: 0  | Iteration: 413  | Loss: 0.2917 | Time elapsed: [0002:33:44] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_413.pth
Epoch: 0  | Iteration: 414  | Loss: 0.2874 | Time elapsed: [0002:34:07] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_414.pth
Epoch: 0  | Iteration: 415  | Loss: 0.2877 | Time elapsed: [0002:34:29] 
Epoch: 0  | Iteration: 416  | Loss: 0.2899 | Time elapsed: [0002:34:51] 
Epoch: 0  | Iteration: 417  | Loss: 0.3036 | Time elapsed: [0002:35:13] 
Epoch: 0  | Iteration: 418  | Loss: 0.3098 | Time elapsed: [0002:35:37] 
Epoch: 0  | Iteration: 419  | Loss: 0.2908 | Time elapsed: [0002:36:01] 
Epoch: 0  | Iteration: 420  | Loss: 0.2987 | Time elapsed: [0002:36:24] 
Epoch: 0  | Iteration: 421  | Loss: 0.2935 | Time elapsed: [0002:36:46] 
Epoch: 0  | Iteration: 422  | Loss: 0.2832 | Time elapsed: [0002:37:07] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_422.pth
Epoch: 0  | Iteration: 423  | Loss: 0.2860 | Time elapsed: [0002:37:29] 
Epoch: 0  | Iteration: 424  | Loss: 0.2765 | Time elapsed: [0002:37:51] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_424.pth
Epoch: 0  | Iteration: 425  | Loss: 0.2807 | Time elapsed: [0002:38:13] 
Epoch: 0  | Iteration: 426  | Loss: 0.2752 | Time elapsed: [0002:38:34] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_426.pth
Epoch: 0  | Iteration: 427  | Loss: 0.2718 | Time elapsed: [0002:38:56] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_427.pth
Epoch: 0  | Iteration: 428  | Loss: 0.2731 | Time elapsed: [0002:39:18] 
Epoch: 0  | Iteration: 429  | Loss: 0.2726 | Time elapsed: [0002:39:40] 
Epoch: 0  | Iteration: 430  | Loss: 0.2678 | Time elapsed: [0002:40:01] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_430.pth
Epoch: 0  | Iteration: 431  | Loss: 0.2662 | Time elapsed: [0002:40:23] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_431.pth
Epoch: 0  | Iteration: 432  | Loss: 0.2666 | Time elapsed: [0002:40:45] 
Epoch: 0  | Iteration: 433  | Loss: 0.2665 | Time elapsed: [0002:41:07] 
Epoch: 0  | Iteration: 434  | Loss: 0.2621 | Time elapsed: [0002:41:29] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_434.pth
Epoch: 0  | Iteration: 435  | Loss: 0.2687 | Time elapsed: [0002:41:51] 
Epoch: 0  | Iteration: 436  | Loss: 0.2847 | Time elapsed: [0002:42:13] 
Epoch: 0  | Iteration: 437  | Loss: 0.3100 | Time elapsed: [0002:42:35] 
Epoch: 0  | Iteration: 438  | Loss: 0.2811 | Time elapsed: [0002:42:56] 
Epoch: 0  | Iteration: 439  | Loss: 0.2819 | Time elapsed: [0002:43:18] 
Epoch: 0  | Iteration: 440  | Loss: 0.2845 | Time elapsed: [0002:43:40] 
Epoch: 0  | Iteration: 441  | Loss: 0.2726 | Time elapsed: [0002:44:02] 
Epoch: 0  | Iteration: 442  | Loss: 0.2711 | Time elapsed: [0002:44:24] 
Epoch: 0  | Iteration: 443  | Loss: 0.2711 | Time elapsed: [0002:44:46] 
Epoch: 0  | Iteration: 444  | Loss: 0.2626 | Time elapsed: [0002:45:08] 
Epoch: 0  | Iteration: 445  | Loss: 0.2657 | Time elapsed: [0002:45:30] 
Epoch: 0  | Iteration: 446  | Loss: 0.2598 | Time elapsed: [0002:45:52] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_446.pth
Epoch: 0  | Iteration: 447  | Loss: 0.2581 | Time elapsed: [0002:46:14] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_447.pth
Epoch: 0  | Iteration: 448  | Loss: 0.2592 | Time elapsed: [0002:46:36] 
Epoch: 0  | Iteration: 449  | Loss: 0.2581 | Time elapsed: [0002:46:58] 
Epoch: 0  | Iteration: 450  | Loss: 0.2537 | Time elapsed: [0002:47:20] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_450.pth
Epoch: 0  | Iteration: 451  | Loss: 0.2502 | Time elapsed: [0002:47:42] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_451.pth
Epoch: 0  | Iteration: 452  | Loss: 0.2500 | Time elapsed: [0002:48:05] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_452.pth
Epoch: 0  | Iteration: 453  | Loss: 0.2471 | Time elapsed: [0002:48:27] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_453.pth
Epoch: 0  | Iteration: 454  | Loss: 0.2489 | Time elapsed: [0002:48:48] 
Epoch: 0  | Iteration: 455  | Loss: 0.2493 | Time elapsed: [0002:49:11] 
Epoch: 0  | Iteration: 456  | Loss: 0.2486 | Time elapsed: [0002:49:33] 
Epoch: 0  | Iteration: 457  | Loss: 0.2480 | Time elapsed: [0002:49:55] 
Epoch: 0  | Iteration: 458  | Loss: 0.2558 | Time elapsed: [0002:50:17] 
Epoch: 0  | Iteration: 459  | Loss: 0.2664 | Time elapsed: [0002:50:40] 
Epoch: 0  | Iteration: 460  | Loss: 0.2659 | Time elapsed: [0002:51:02] 
Epoch: 0  | Iteration: 461  | Loss: 0.2472 | Time elapsed: [0002:51:24] 
Epoch: 0  | Iteration: 462  | Loss: 0.2600 | Time elapsed: [0002:51:46] 
Epoch: 0  | Iteration: 463  | Loss: 0.2474 | Time elapsed: [0002:52:08] 
Epoch: 0  | Iteration: 464  | Loss: 0.2531 | Time elapsed: [0002:52:30] 
Epoch: 0  | Iteration: 465  | Loss: 0.2487 | Time elapsed: [0002:52:52] 
Epoch: 0  | Iteration: 466  | Loss: 0.2473 | Time elapsed: [0002:53:14] 
Epoch: 0  | Iteration: 467  | Loss: 0.2480 | Time elapsed: [0002:53:36] 
Epoch: 0  | Iteration: 468  | Loss: 0.2382 | Time elapsed: [0002:53:56] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_468.pth
Epoch: 0  | Iteration: 469  | Loss: 0.2446 | Time elapsed: [0002:54:16] 
Epoch: 0  | Iteration: 470  | Loss: 0.2400 | Time elapsed: [0002:54:37] 
Epoch: 0  | Iteration: 471  | Loss: 0.2410 | Time elapsed: [0002:54:57] 
Epoch: 0  | Iteration: 472  | Loss: 0.2365 | Time elapsed: [0002:55:18] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_472.pth
Epoch: 0  | Iteration: 473  | Loss: 0.2377 | Time elapsed: [0002:55:40] 
Epoch: 0  | Iteration: 474  | Loss: 0.2411 | Time elapsed: [0002:56:02] 
Epoch: 0  | Iteration: 475  | Loss: 0.2449 | Time elapsed: [0002:56:24] 
Epoch: 0  | Iteration: 476  | Loss: 0.2550 | Time elapsed: [0002:56:47] 
Epoch: 0  | Iteration: 477  | Loss: 0.2641 | Time elapsed: [0002:57:09] 
Epoch: 0  | Iteration: 478  | Loss: 0.2535 | Time elapsed: [0002:57:32] 
Epoch: 0  | Iteration: 479  | Loss: 0.2570 | Time elapsed: [0002:57:54] 
Epoch: 0  | Iteration: 480  | Loss: 0.2480 | Time elapsed: [0002:58:16] 
Epoch: 0  | Iteration: 481  | Loss: 0.2393 | Time elapsed: [0002:58:39] 
Epoch: 0  | Iteration: 482  | Loss: 0.2459 | Time elapsed: [0002:59:02] 
Epoch: 0  | Iteration: 483  | Loss: 0.2330 | Time elapsed: [0002:59:25] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_483.pth
Epoch: 0  | Iteration: 484  | Loss: 0.2381 | Time elapsed: [0002:59:47] 
Epoch: 0  | Iteration: 485  | Loss: 0.2279 | Time elapsed: [0003:00:10] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_485.pth
Epoch: 0  | Iteration: 486  | Loss: 0.2331 | Time elapsed: [0003:00:33] 
Epoch: 0  | Iteration: 487  | Loss: 0.2298 | Time elapsed: [0003:00:56] 
Epoch: 0  | Iteration: 488  | Loss: 0.2317 | Time elapsed: [0003:01:19] 
Epoch: 0  | Iteration: 489  | Loss: 0.2277 | Time elapsed: [0003:01:42] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_489.pth
Epoch: 0  | Iteration: 490  | Loss: 0.2238 | Time elapsed: [0003:02:04] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_490.pth
Epoch: 0  | Iteration: 491  | Loss: 0.2277 | Time elapsed: [0003:02:27] 
Epoch: 0  | Iteration: 492  | Loss: 0.2250 | Time elapsed: [0003:02:50] 
Epoch: 0  | Iteration: 493  | Loss: 0.2198 | Time elapsed: [0003:03:13] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_493.pth
Epoch: 0  | Iteration: 494  | Loss: 0.2196 | Time elapsed: [0003:03:36] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_494.pth
Epoch: 0  | Iteration: 495  | Loss: 0.2243 | Time elapsed: [0003:03:58] 
Epoch: 0  | Iteration: 496  | Loss: 0.2279 | Time elapsed: [0003:04:21] 
Epoch: 0  | Iteration: 497  | Loss: 0.2246 | Time elapsed: [0003:04:43] 
Epoch: 0  | Iteration: 498  | Loss: 0.2229 | Time elapsed: [0003:05:06] 
Epoch: 0  | Iteration: 499  | Loss: 0.2212 | Time elapsed: [0003:05:29] 
Epoch: 0  | Iteration: 500  | Loss: 0.2194 | Time elapsed: [0003:05:52] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_500.pth
Epoch: 0  | Iteration: 501  | Loss: 0.2168 | Time elapsed: [0003:06:15] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_501.pth
Epoch: 0  | Iteration: 502  | Loss: 0.2147 | Time elapsed: [0003:06:37] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_502.pth
Epoch: 0  | Iteration: 503  | Loss: 0.2100 | Time elapsed: [0003:06:59] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_503.pth
Epoch: 0  | Iteration: 504  | Loss: 0.2107 | Time elapsed: [0003:07:21] 
Epoch: 0  | Iteration: 505  | Loss: 0.2120 | Time elapsed: [0003:07:44] 
Epoch: 0  | Iteration: 506  | Loss: 0.2098 | Time elapsed: [0003:08:06] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_506.pth
Epoch: 0  | Iteration: 507  | Loss: 0.2082 | Time elapsed: [0003:08:28] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_507.pth
Epoch: 0  | Iteration: 508  | Loss: 0.2066 | Time elapsed: [0003:08:51] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_508.pth
Epoch: 0  | Iteration: 509  | Loss: 0.2106 | Time elapsed: [0003:09:13] 
Epoch: 0  | Iteration: 510  | Loss: 0.2188 | Time elapsed: [0003:09:36] 
Epoch: 0  | Iteration: 511  | Loss: 0.2167 | Time elapsed: [0003:09:58] 
Epoch: 0  | Iteration: 512  | Loss: 0.2319 | Time elapsed: [0003:10:20] 
Epoch: 0  | Iteration: 513  | Loss: 0.2404 | Time elapsed: [0003:10:43] 
Epoch: 0  | Iteration: 514  | Loss: 0.2337 | Time elapsed: [0003:11:05] 
Epoch: 0  | Iteration: 515  | Loss: 0.2188 | Time elapsed: [0003:11:27] 
Epoch: 0  | Iteration: 516  | Loss: 0.2304 | Time elapsed: [0003:11:50] 
Epoch: 0  | Iteration: 517  | Loss: 0.2276 | Time elapsed: [0003:12:12] 
Epoch: 0  | Iteration: 518  | Loss: 0.2243 | Time elapsed: [0003:12:34] 
Epoch: 0  | Iteration: 519  | Loss: 0.2221 | Time elapsed: [0003:12:56] 
Epoch: 0  | Iteration: 520  | Loss: 0.2200 | Time elapsed: [0003:13:18] 
Epoch: 0  | Iteration: 521  | Loss: 0.2171 | Time elapsed: [0003:13:40] 
Epoch: 0  | Iteration: 522  | Loss: 0.2127 | Time elapsed: [0003:14:02] 
Epoch: 0  | Iteration: 523  | Loss: 0.2143 | Time elapsed: [0003:14:24] 
Epoch: 0  | Iteration: 524  | Loss: 0.2076 | Time elapsed: [0003:14:46] 
Epoch: 0  | Iteration: 525  | Loss: 0.2114 | Time elapsed: [0003:15:08] 
Epoch: 0  | Iteration: 526  | Loss: 0.2039 | Time elapsed: [0003:15:31] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_526.pth
Epoch: 0  | Iteration: 527  | Loss: 0.2054 | Time elapsed: [0003:15:54] 
Epoch: 0  | Iteration: 528  | Loss: 0.1987 | Time elapsed: [0003:16:16] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_528.pth
Epoch: 0  | Iteration: 529  | Loss: 0.2014 | Time elapsed: [0003:16:38] 
Epoch: 0  | Iteration: 530  | Loss: 0.2020 | Time elapsed: [0003:17:00] 
Epoch: 0  | Iteration: 531  | Loss: 0.2040 | Time elapsed: [0003:17:22] 
Epoch: 0  | Iteration: 532  | Loss: 0.2048 | Time elapsed: [0003:17:45] 
Epoch: 0  | Iteration: 533  | Loss: 0.1974 | Time elapsed: [0003:18:07] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_533.pth
Epoch: 0  | Iteration: 534  | Loss: 0.1963 | Time elapsed: [0003:18:29] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_534.pth
Epoch: 0  | Iteration: 535  | Loss: 0.1973 | Time elapsed: [0003:18:51] 
Epoch: 0  | Iteration: 536  | Loss: 0.1930 | Time elapsed: [0003:19:13] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_536.pth
Epoch: 0  | Iteration: 537  | Loss: 0.1881 | Time elapsed: [0003:19:35] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_537.pth
Epoch: 0  | Iteration: 538  | Loss: 0.1890 | Time elapsed: [0003:19:57] 
Epoch: 0  | Iteration: 539  | Loss: 0.1828 | Time elapsed: [0003:20:20] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_539.pth
Epoch: 0  | Iteration: 540  | Loss: 0.1830 | Time elapsed: [0003:20:42] 
Epoch: 0  | Iteration: 541  | Loss: 0.1858 | Time elapsed: [0003:21:05] 
Epoch: 0  | Iteration: 542  | Loss: 0.1835 | Time elapsed: [0003:21:28] 
Epoch: 0  | Iteration: 543  | Loss: 0.1830 | Time elapsed: [0003:21:50] 
Epoch: 0  | Iteration: 544  | Loss: 0.1839 | Time elapsed: [0003:22:12] 
Epoch: 0  | Iteration: 545  | Loss: 0.1863 | Time elapsed: [0003:22:34] 
Epoch: 0  | Iteration: 546  | Loss: 0.1933 | Time elapsed: [0003:22:56] 
Epoch: 0  | Iteration: 547  | Loss: 0.1974 | Time elapsed: [0003:23:18] 
Epoch: 0  | Iteration: 548  | Loss: 0.2512 | Time elapsed: [0003:23:40] 
Epoch: 0  | Iteration: 549  | Loss: 0.2859 | Time elapsed: [0003:24:03] 
Epoch: 0  | Iteration: 550  | Loss: 0.2799 | Time elapsed: [0003:24:23] 
Epoch: 0  | Iteration: 551  | Loss: 0.2528 | Time elapsed: [0003:24:43] 
Epoch: 0  | Iteration: 552  | Loss: 0.2330 | Time elapsed: [0003:25:04] 
Epoch: 0  | Iteration: 553  | Loss: 0.2431 | Time elapsed: [0003:25:24] 
Epoch: 0  | Iteration: 554  | Loss: 0.2343 | Time elapsed: [0003:25:47] 
Epoch: 0  | Iteration: 555  | Loss: 0.2357 | Time elapsed: [0003:26:07] 
Epoch: 0  | Iteration: 556  | Loss: 0.2245 | Time elapsed: [0003:26:29] 
Epoch: 0  | Iteration: 557  | Loss: 0.2215 | Time elapsed: [0003:26:51] 
Epoch: 0  | Iteration: 558  | Loss: 0.2179 | Time elapsed: [0003:27:14] 
Epoch: 0  | Iteration: 559  | Loss: 0.2160 | Time elapsed: [0003:27:37] 
Epoch: 0  | Iteration: 560  | Loss: 0.2081 | Time elapsed: [0003:28:00] 
Epoch: 0  | Iteration: 561  | Loss: 0.2123 | Time elapsed: [0003:28:22] 
Epoch: 0  | Iteration: 562  | Loss: 0.2046 | Time elapsed: [0003:28:44] 
Epoch: 0  | Iteration: 563  | Loss: 0.2082 | Time elapsed: [0003:29:07] 
Epoch: 0  | Iteration: 564  | Loss: 0.1988 | Time elapsed: [0003:29:29] 
Epoch: 0  | Iteration: 565  | Loss: 0.2008 | Time elapsed: [0003:29:52] 
Epoch: 0  | Iteration: 566  | Loss: 0.1953 | Time elapsed: [0003:30:14] 
Epoch: 0  | Iteration: 567  | Loss: 0.1971 | Time elapsed: [0003:30:36] 
Epoch: 0  | Iteration: 568  | Loss: 0.1957 | Time elapsed: [0003:30:59] 
Epoch: 0  | Iteration: 569  | Loss: 0.1930 | Time elapsed: [0003:31:21] 
Epoch: 0  | Iteration: 570  | Loss: 0.1932 | Time elapsed: [0003:31:43] 
Epoch: 0  | Iteration: 571  | Loss: 0.1878 | Time elapsed: [0003:32:05] 
Epoch: 0  | Iteration: 572  | Loss: 0.1830 | Time elapsed: [0003:32:27] 
Epoch: 0  | Iteration: 573  | Loss: 0.1820 | Time elapsed: [0003:32:50] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_573.pth
Epoch: 0  | Iteration: 574  | Loss: 0.1785 | Time elapsed: [0003:33:12] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_574.pth
Epoch: 0  | Iteration: 575  | Loss: 0.1794 | Time elapsed: [0003:33:34] 
Epoch: 0  | Iteration: 576  | Loss: 0.1760 | Time elapsed: [0003:33:57] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_576.pth
Epoch: 0  | Iteration: 577  | Loss: 0.1799 | Time elapsed: [0003:34:19] 
Epoch: 0  | Iteration: 578  | Loss: 0.1848 | Time elapsed: [0003:34:42] 
Epoch: 0  | Iteration: 579  | Loss: 0.1862 | Time elapsed: [0003:35:04] 
Epoch: 0  | Iteration: 580  | Loss: 0.1761 | Time elapsed: [0003:35:26] 
Epoch: 0  | Iteration: 581  | Loss: 0.1735 | Time elapsed: [0003:35:50] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_581.pth
Epoch: 0  | Iteration: 582  | Loss: 0.1774 | Time elapsed: [0003:36:12] 
Epoch: 0  | Iteration: 583  | Loss: 0.1720 | Time elapsed: [0003:36:34] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_583.pth
Epoch: 0  | Iteration: 584  | Loss: 0.1722 | Time elapsed: [0003:36:57] 
Epoch: 0  | Iteration: 585  | Loss: 0.1720 | Time elapsed: [0003:37:19] 
Epoch: 0  | Iteration: 586  | Loss: 0.1679 | Time elapsed: [0003:37:42] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_586.pth
Epoch: 0  | Iteration: 587  | Loss: 0.1689 | Time elapsed: [0003:38:04] 
Epoch: 0  | Iteration: 588  | Loss: 0.1664 | Time elapsed: [0003:38:27] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_588.pth
Epoch: 0  | Iteration: 589  | Loss: 0.1654 | Time elapsed: [0003:38:47] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_589.pth
Epoch: 0  | Iteration: 590  | Loss: 0.1611 | Time elapsed: [0003:39:07] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_590.pth
Epoch: 0  | Iteration: 591  | Loss: 0.1626 | Time elapsed: [0003:39:28] 
Epoch: 0  | Iteration: 592  | Loss: 0.1653 | Time elapsed: [0003:39:51] 
Epoch: 0  | Iteration: 593  | Loss: 0.1639 | Time elapsed: [0003:40:13] 
Epoch: 0  | Iteration: 594  | Loss: 0.1621 | Time elapsed: [0003:40:35] 
Epoch: 0  | Iteration: 595  | Loss: 0.1705 | Time elapsed: [0003:40:58] 
Epoch: 0  | Iteration: 596  | Loss: 0.1664 | Time elapsed: [0003:41:21] 
Epoch: 0  | Iteration: 597  | Loss: 0.1655 | Time elapsed: [0003:41:44] 
Epoch: 0  | Iteration: 598  | Loss: 0.1635 | Time elapsed: [0003:42:07] 
Epoch: 0  | Iteration: 599  | Loss: 0.1658 | Time elapsed: [0003:42:29] 
Epoch: 0  | Iteration: 600  | Loss: 0.1621 | Time elapsed: [0003:42:52] 
Epoch: 0  | Iteration: 601  | Loss: 0.1594 | Time elapsed: [0003:43:15] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_601.pth
Epoch: 0  | Iteration: 602  | Loss: 0.1725 | Time elapsed: [0003:43:37] 
Epoch: 0  | Iteration: 603  | Loss: 0.1792 | Time elapsed: [0003:44:00] 
Epoch: 0  | Iteration: 604  | Loss: 0.1633 | Time elapsed: [0003:44:22] 
Epoch: 0  | Iteration: 605  | Loss: 0.1636 | Time elapsed: [0003:44:46] 
Epoch: 0  | Iteration: 606  | Loss: 0.1643 | Time elapsed: [0003:45:09] 
Epoch: 0  | Iteration: 607  | Loss: 0.1557 | Time elapsed: [0003:45:32] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_607.pth
Epoch: 0  | Iteration: 608  | Loss: 0.1591 | Time elapsed: [0003:45:56] 
Epoch: 0  | Iteration: 609  | Loss: 0.1560 | Time elapsed: [0003:46:19] 
Epoch: 0  | Iteration: 610  | Loss: 0.1520 | Time elapsed: [0003:46:42] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_610.pth
Epoch: 0  | Iteration: 611  | Loss: 0.1534 | Time elapsed: [0003:47:06] 
Epoch: 0  | Iteration: 612  | Loss: 0.1500 | Time elapsed: [0003:47:29] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_612.pth
Epoch: 0  | Iteration: 613  | Loss: 0.1548 | Time elapsed: [0003:47:52] 
Epoch: 0  | Iteration: 614  | Loss: 0.1478 | Time elapsed: [0003:48:15] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_614.pth
Epoch: 0  | Iteration: 615  | Loss: 0.1511 | Time elapsed: [0003:48:39] 
Epoch: 0  | Iteration: 616  | Loss: 0.1470 | Time elapsed: [0003:49:02] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_616.pth
Epoch: 0  | Iteration: 617  | Loss: 0.1508 | Time elapsed: [0003:49:25] 
Epoch: 0  | Iteration: 618  | Loss: 0.1497 | Time elapsed: [0003:49:48] 
Epoch: 0  | Iteration: 619  | Loss: 0.1482 | Time elapsed: [0003:50:11] 
Epoch: 0  | Iteration: 620  | Loss: 0.1463 | Time elapsed: [0003:50:35] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_620.pth
Epoch: 0  | Iteration: 621  | Loss: 0.1446 | Time elapsed: [0003:50:58] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_621.pth
Epoch: 0  | Iteration: 622  | Loss: 0.1463 | Time elapsed: [0003:51:21] 
Epoch: 0  | Iteration: 623  | Loss: 0.1529 | Time elapsed: [0003:51:44] 
Epoch: 0  | Iteration: 624  | Loss: 0.1809 | Time elapsed: [0003:52:07] 
Epoch: 0  | Iteration: 625  | Loss: 0.1680 | Time elapsed: [0003:52:28] 
Epoch: 0  | Iteration: 626  | Loss: 0.1718 | Time elapsed: [0003:52:50] 
Epoch: 0  | Iteration: 627  | Loss: 0.1846 | Time elapsed: [0003:53:11] 
Epoch: 0  | Iteration: 628  | Loss: 0.1719 | Time elapsed: [0003:53:32] 
Epoch: 0  | Iteration: 629  | Loss: 0.1730 | Time elapsed: [0003:53:54] 
Epoch: 0  | Iteration: 630  | Loss: 0.1888 | Time elapsed: [0003:54:16] 
Epoch: 0  | Iteration: 631  | Loss: 0.1675 | Time elapsed: [0003:54:39] 
Epoch: 0  | Iteration: 632  | Loss: 0.1729 | Time elapsed: [0003:55:02] 
Epoch: 0  | Iteration: 633  | Loss: 0.1624 | Time elapsed: [0003:55:25] 
Epoch: 0  | Iteration: 634  | Loss: 0.1655 | Time elapsed: [0003:55:49] 
Epoch: 0  | Iteration: 635  | Loss: 0.1564 | Time elapsed: [0003:56:12] 
Epoch: 0  | Iteration: 636  | Loss: 0.1556 | Time elapsed: [0003:56:35] 
Epoch: 0  | Iteration: 637  | Loss: 0.1599 | Time elapsed: [0003:56:58] 
Epoch: 0  | Iteration: 638  | Loss: 0.1496 | Time elapsed: [0003:57:21] 
Epoch: 0  | Iteration: 639  | Loss: 0.1476 | Time elapsed: [0003:57:45] 
Epoch: 0  | Iteration: 640  | Loss: 0.1425 | Time elapsed: [0003:58:08] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_640.pth
Epoch: 0  | Iteration: 641  | Loss: 0.1383 | Time elapsed: [0003:58:31] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_641.pth
Epoch: 0  | Iteration: 642  | Loss: 0.1436 | Time elapsed: [0003:58:55] 
